ts,mode,soc,grid_p,haus_p,solar_p,gs,op,pv,is_target,hms_limit,hms_2000,hms_1600,hms_2000_lim,hms_1600_lim
2026-06-01 09:59:13,active,92.0,-719.3,562.3,1296.4,-2400,0.0,38.0,0,3600.0,601.6,694.8,2000.0,1600.0
2026-06-01 09:59:18,active,92.0,-719.3,562.3,1282.6,-2400,0.0,38.0,0,561,601.6,681.0,263,298
2026-06-01 09:59:23,active,92.0,22.1,481.0,925.9,-2390,0.0,48.0,0,3600.0,244.9,681.0,2000.0,1600.0
2026-06-01 09:59:28,active,92.0,-697.4,544.5,657.0,-2400,0.0,37.0,0,3600.0,244.9,412.1,2000.0,1600.0
2026-06-01 09:59:33,active,92.0,-687.8,554.1,997.9,-2400,0.0,37.0,0,3600.0,585.8,412.1,2000.0,1600.0
2026-06-01 09:59:38,active,92.0,-540.8,527.6,1224.1,-2400,0.0,38.0,0,3600.0,585.8,638.3,2000.0,1600.0
2026-06-01 09:59:43,active,92.0,-379.3,496.7,1092.1,-2400,0.0,35.0,0,3600.0,453.8,638.3,2000.0,1600.0
2026-06-01 09:59:48,active,92.0,-254.2,563.9,899.6,-2400,0.0,35.0,0,563,453.8,445.8,284,279
2026-06-01 09:59:53,active,92.0,34.4,492.2,701.7,-2380,0.0,39.0,0,3600.0,255.9,445.8,2000.0,1600.0
2026-06-01 09:59:58,active,92.0,-482.0,500.0,787.7,-2400,0.0,38.0,0,3600.0,255.9,531.8,2000.0,1600.0
2026-06-01 10:00:03,active,92.0,-385.1,544.9,994.3,-2400,0.0,42.0,0,3600.0,462.5,531.8,2000.0,1600.0
2026-06-01 10:00:08,active,92.0,-206.5,530.7,908.5,-2400,0.0,48.0,0,3600.0,462.5,446.0,2000.0,1600.0
2026-06-01 10:00:13,active,92.0,-175.3,524.5,783.6,-2400,0.0,37.0,0,3600.0,337.6,446.0,2000.0,1600.0
2026-06-01 10:00:18,active,92.0,-161.5,538.3,708.2,-2400,0.0,38.0,0,537,337.6,370.6,256,281
2026-06-01 10:00:23,active,92.0,59.5,495.9,597.6,-2370,0.0,37.0,0,3600.0,227.0,370.6,2000.0,1600.0
2026-06-01 10:00:28,active,92.0,-165.4,534.2,522.7,-2400,0.0,35.0,0,3600.0,227.0,295.7,2000.0,1600.0
2026-06-01 10:00:33,active,92.0,-396.1,530.0,649.0,-2400,0.0,36.0,0,3600.0,353.3,295.7,2000.0,1600.0
2026-06-01 10:00:38,active,92.0,-634.9,519.5,942.4,-2400,0.0,38.0,0,3600.0,353.3,589.1,2000.0,1600.0
2026-06-01 10:00:43,active,92.0,-683.5,531.5,1159.2,-2400,0.0,36.0,0,3600.0,570.1,589.1,2000.0,1600.0
2026-06-01 10:00:48,active,92.0,-692.5,522.5,1223.6,-2400,0.0,41.0,0,522,570.1,653.5,243,279
2026-06-01 10:00:53,active,92.0,49.6,465.4,873.6,-2380,0.0,48.0,0,3600.0,220.1,653.5,2000.0,1600.0
2026-06-01 10:00:58,active,92.0,-757.5,530.6,892.4,-2400,0.0,39.0,0,3600.0,220.1,672.3,2000.0,1600.0
2026-06-01 10:01:03,active,92.0,-773.8,522.0,1289.7,-2400,0.0,38.0,0,3600.0,617.4,672.3,2000.0,1600.0
2026-06-01 10:01:08,active,92.0,-773.8,520.9,1291.6,-2400,0.0,39.0,0,3600.0,617.4,674.2,2000.0,1600.0
2026-06-01 10:01:13,active,92.0,-768.2,526.5,1290.8,-2400,0.0,35.0,0,3600.0,616.6,674.2,2000.0,1600.0
2026-06-01 10:01:18,active,92.0,-755.9,538.8,1309.3,-2400,0.0,35.0,0,538,616.6,692.7,253,285
2026-06-01 10:01:23,active,92.0,14.3,457.0,932.3,-2390,0.0,38.0,0,3600.0,239.6,692.7,2000.0,1600.0
2026-06-01 10:01:28,active,92.0,-710.7,492.5,709.6,-2400,0.0,39.0,0,3600.0,239.6,470.0,2000.0,1600.0
2026-06-01 10:01:33,active,92.0,-679.3,536.7,1084.7,-2400,0.0,39.0,0,3600.0,614.7,470.0,2000.0,1600.0
2026-06-01 10:01:38,active,92.0,-397.4,535.0,1137.3,-2400,0.0,51.0,0,3600.0,614.7,522.6,2000.0,1600.0
2026-06-01 10:01:43,active,92.0,-381.3,532.1,1017.7,-2400,0.0,39.0,0,3600.0,495.1,522.6,2000.0,1600.0
2026-06-01 10:01:48,active,92.0,-353.5,548.6,953.4,-2400,0.0,38.0,0,547,495.1,458.3,284,263
2026-06-01 10:01:53,active,92.0,88.1,545.5,724.2,-2360,0.0,36.0,0,3600.0,265.9,458.3,2000.0,1600.0
2026-06-01 10:01:58,active,92.0,-204.7,536.9,650.9,-2400,0.0,36.0,0,3600.0,265.9,385.0,2000.0,1600.0
2026-06-01 10:02:03,active,92.0,-135.1,565.7,722.4,-2400,0.0,34.0,0,3600.0,337.4,385.0,2000.0,1600.0
2026-06-01 10:02:08,active,92.0,-146.3,553.7,698.1,-2400,0.0,38.0,0,3600.0,337.4,360.7,2000.0,1600.0
2026-06-01 10:02:13,active,92.0,-147.4,552.5,687.7,-2400,0.0,38.0,0,3600.0,327.0,360.7,2000.0,1600.0
2026-06-01 10:02:18,active,92.0,-133.8,566.1,683.0,-2400,0.0,42.0,0,566,327.0,356.0,271,295
2026-06-01 10:02:23,active,92.0,45.5,496.8,591.7,-2380,0.0,53.0,0,3600.0,235.7,356.0,2000.0,1600.0
2026-06-01 10:02:28,active,92.0,-130.8,535.0,570.5,-2400,0.0,46.0,0,3600.0,235.7,334.8,2000.0,1600.0
2026-06-01 10:02:33,active,92.0,-143.3,522.5,656.6,-2400,0.0,38.0,0,3600.0,321.8,334.8,2000.0,1600.0
2026-06-01 10:02:38,active,92.0,-131.8,534.0,678.1,-2400,0.0,36.0,0,3600.0,321.8,356.3,2000.0,1600.0
2026-06-01 10:02:43,active,92.0,-141.8,524.0,682.6,-2400,0.0,38.0,0,3600.0,326.3,356.3,2000.0,1600.0
2026-06-01 10:02:48,active,92.0,-145.4,520.4,693.7,-2400,0.0,35.0,0,519,326.3,367.4,244,275
2026-06-01 10:02:53,active,92.0,122.5,537.7,586.0,-2340,0.0,36.0,0,3600.0,218.6,367.4,2000.0,1600.0
2026-06-01 10:02:58,active,92.0,-187.4,539.4,501.9,-2400,0.0,36.0,0,3600.0,218.6,283.3,2000.0,1600.0
2026-06-01 10:03:03,active,92.0,-465.3,550.1,643.7,-2400,0.0,38.0,0,3600.0,360.4,283.3,2000.0,1600.0
2026-06-01 10:03:08,active,92.0,-759.6,531.4,994.0,-2400,0.0,42.0,0,3600.0,360.4,633.6,2000.0,1600.0
2026-06-01 10:03:13,active,92.0,-901.4,495.8,1303.5,-2400,0.0,48.0,0,3600.0,669.9,633.6,2000.0,1600.0
2026-06-01 10:03:18,active,92.0,-926.0,471.2,1440.0,-2400,0.0,37.0,0,471,669.9,770.1,219,252
2026-06-01 10:03:23,active,92.0,150.4,537.2,974.2,-2320,0.0,38.0,0,3600.0,204.1,770.1,2000.0,1600.0
2026-06-01 10:03:28,active,92.0,-966.3,539.0,859.5,-2400,0.0,38.0,0,3600.0,204.1,655.4,2000.0,1600.0
2026-06-01 10:03:33,active,92.0,-973.0,532.3,1382.7,-2400,0.0,35.0,0,3600.0,727.3,655.4,2000.0,1600.0
2026-06-01 10:03:38,active,92.0,-998.2,507.0,1533.6,-2400,0.0,37.0,0,3600.0,727.3,806.3,2000.0,1600.0
2026-06-01 10:03:43,active,92.0,-987.9,517.3,1541.0,-2400,0.0,37.0,0,3600.0,734.7,806.3,2000.0,1600.0
2026-06-01 10:03:48,active,92.0,-1011.0,494.2,1546.7,-2400,0.0,37.0,0,493,734.7,812.0,234,259
2026-06-01 10:03:53,active,92.0,14.2,407.4,1021.5,-2390,0.0,40.0,0,3600.0,209.5,812.0,2000.0,1600.0
2026-06-01 10:03:58,active,92.0,-943.7,525.7,641.0,-2400,0.0,49.0,0,3600.0,209.5,431.5,2000.0,1600.0
2026-06-01 10:04:03,active,92.0,-1005.4,537.8,1161.1,-2400,0.0,38.0,0,3600.0,729.6,431.5,2000.0,1600.0
2026-06-01 10:04:08,active,92.0,-1008.4,534.8,1547.9,-2400,0.0,37.0,0,3600.0,729.6,818.3,2000.0,1600.0
2026-06-01 10:04:13,active,92.0,-999.9,543.3,1561.6,-2400,0.0,39.0,0,3600.0,743.3,818.3,2000.0,1600.0
2026-06-01 10:04:18,active,92.0,-1003.5,539.7,1557.9,-2400,0.0,37.0,0,539,743.3,814.6,257,282
2026-06-01 10:04:23,active,92.0,11.9,460.3,1054.7,-2390,0.0,37.0,0,3600.0,240.1,814.6,2000.0,1600.0
2026-06-01 10:04:28,active,92.0,-1005.9,536.5,982.0,-2400,0.0,37.0,0,3600.0,240.1,741.9,2000.0,1600.0
2026-06-01 10:04:33,active,92.0,-1018.8,523.6,1484.0,-2400,0.0,38.0,0,3600.0,742.1,741.9,2000.0,1600.0
2026-06-01 10:04:38,active,92.0,-1027.5,514.9,1560.4,-2400,0.0,41.0,0,3600.0,742.1,818.3,2000.0,1600.0
2026-06-01 10:04:43,active,92.0,-1034.7,507.7,1568.1,-2400,0.0,49.0,0,3600.0,749.8,818.3,2000.0,1600.0
2026-06-01 10:04:48,active,92.0,-1034.7,507.7,1566.3,-2400,0.0,39.0,0,507,749.8,816.5,243,264
2026-06-01 10:04:53,active,92.0,30.9,434.4,1036.4,-2380,0.0,37.0,0,3600.0,219.9,816.5,2000.0,1600.0
2026-06-01 10:04:58,active,92.0,-1010.2,515.6,713.8,-2400,0.0,39.0,0,3600.0,219.9,493.9,2000.0,1600.0
2026-06-01 10:05:03,active,92.0,-1018.1,512.5,1233.2,-2400,0.0,39.0,0,3600.0,739.3,493.9,2000.0,1600.0
2026-06-01 10:05:08,active,92.0,-1001.1,529.5,1551.7,-2400,0.0,35.0,0,3600.0,739.3,812.4,2000.0,1600.0
2026-06-01 10:05:13,active,92.0,-1007.4,523.2,1558.1,-2400,0.0,38.0,0,3600.0,745.7,812.4,2000.0,1600.0
2026-06-01 10:05:18,active,92.0,-834.1,518.2,1504.9,-2400,0.0,37.0,0,517,745.7,759.2,256,261
2026-06-01 10:05:23,active,92.0,14.1,440.3,997.8,-2390,0.0,42.0,0,3600.0,238.6,759.2,2000.0,1600.0
2026-06-01 10:05:28,active,92.0,-429.4,537.5,737.0,-2400,0.0,53.0,0,3600.0,238.6,498.4,2000.0,1600.0
2026-06-01 10:05:33,active,92.0,-512.3,512.6,973.3,-2400,0.0,39.0,0,3600.0,474.9,498.4,2000.0,1600.0
2026-06-01 10:05:38,active,92.0,-707.0,516.0,1105.3,-2400,0.0,38.0,0,3600.0,474.9,630.4,2000.0,1600.0
2026-06-01 10:05:43,active,92.0,-716.9,506.1,1227.7,-2400,0.0,38.0,0,3600.0,597.3,630.4,2000.0,1600.0
2026-06-01 10:05:48,active,92.0,-668.5,480.6,1230.9,-2400,0.0,38.0,0,480,597.3,633.6,233,247
2026-06-01 10:05:53,active,92.0,139.9,533.0,853.0,-2330,0.0,35.0,0,3600.0,219.4,633.6,2000.0,1600.0
2026-06-01 10:05:58,active,92.0,-256.4,531.8,569.8,-2400,0.0,36.0,0,3600.0,219.4,350.4,2000.0,1600.0
