category,Netz aktuell,Netz Ø,SunEnergy Ist,SunEnergy Soll,Hoymiles,SunEnergy AC,Hausverbrauch,Batterie SOC,Heizung,Pool,Desk PC,Trockner,Waschmaschine,Server,Bambu H2C,Bambu X1C,Entkalkung,Gaming Monitore,Treppe,Kaffeemaschine,Küche Unterbau 1,Küche Unterbau 2,Küche Unterbau 3,Küche Unterbau 4,Carport Licht 1,Carport Licht 2,Carport Licht 3,Carport Licht 4
Thu Jun 04 2026,,0.732075471698112,-34,-2214.2105263157896,,,541.3380281690141,94,7.720000000000001,2.8499999999999996,,,,16.26551724137931,21.52,0,1.8710526315789475,28.6004,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,17.597087378640776,-34,-1986.078431372549,,,584.0705882352942,94,7.622222222222222,2.8363636363636364,,,,16.422413793103445,21.32,0,1.9154999999999998,36.70904761904762,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-3.921495327102804,-34,-1741.25,,,566.1301369863015,94,7.633333333333332,2.855555555555555,,,,16.43103448275862,21.42,0,1.8760000000000001,36.6595,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,3.0637254901960755,-34,-1815.4166666666667,,,584.8300000000002,94,7.650000000000001,2.8499999999999996,,,,15.717857142857145,21.52,0,1.8631578947368421,36.66041666666667,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,8.53018867924529,-34,-1545.7446808510638,,,457.54225352112695,94,7.6111111111111125,2.82,,,,16.024999999999995,21.45,0,1.8888888888888888,32.45095238095238,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-14.13039215686274,-34,-1586.5,,,353.9916666666667,94,7.583333333333333,2.8333333333333335,,,,15.93793103448276,21.4,0,1.8772222222222221,0.9513043478260869,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-40.428571428571416,-34.007407407407406,-2085.1612903225805,,,352.0958904109588,94,7.7,2.8428571428571425,,,,16.070175438596486,21.425,0,1.8880000000000003,0.9399999999999998,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,109.05744680851059,1521.983606557377,1493.9285714285713,,,1382.7054054054054,94,7.616666666666667,2.8083333333333336,,,,16.02678571428571,21.325,0,1.8963157894736842,0.9109999999999998,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,2.2690476190476194,1769.5353535353536,1771.7073170731708,,,2362.7351851851863,92.49180327868852,7.575,2.775,,,,15.80701754385965,21.55,0,1.8615000000000002,0.9238095238095239,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-68.84230769230768,1597.121212121212,1496.904761904762,,,1031.1268817204307,91,7.541666666666667,2.7555555555555555,,,,15.677586206896551,21.240000000000002,0,1.8435,0.9513636363636363,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,18.44107142857141,423.48,506.078431372549,,,685.276146788991,91.25641025641026,7.550000000000001,2.7923076923076917,,,,16.14237288135593,21.520000000000003,0,1.848888888888889,0.9604761904761906,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-17.387719298245614,124.6930693069307,151.9512195121951,,,430.97177914110443,92,7.591666666666668,2.766666666666666,,,,15.650877192982456,21.440000000000005,0,1.8425,0.9395833333333333,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-3.023008849557523,-17.454545454545453,-21.93548387096774,,,429.2489795918366,93,7.65,2.8249999999999997,,,,16.061016949152545,21.42,0,1.8752631578947365,0.9509523809523811,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-26.14660194174757,-49.97979797979798,-271.1111111111111,,,452.9666666666666,94.00628930817611,7.557142857142857,2.757142857142857,,,,15.9135593220339,21.380000000000003,0,1.8540000000000003,0.9325,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-87.5061403508772,17.929460580912863,-2259.74358974359,,,355.13672316384185,95,7.422222222222222,2.766666666666666,,,,16.20689655172414,21.440000000000005,0,1.8405,0.9433333333333336,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-26.121551724137937,0,-2281.4285714285716,,,275.40795454545463,94,7.363636363636363,2.7454545454545456,,,,15.95084745762712,21.439999999999998,0,1.842222222222222,0.9481818181818183,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-46.91238938053101,0,-2400,,,274.67916666666656,94,7.383333333333334,2.7600000000000002,,,,15.578947368421058,21.42,0,1.823529411764706,0.9469565217391305,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-36.21150442477878,0,-2395,,,280.5359550561797,94,7.5588235294117645,2.7916666666666665,,,,15.473684210526311,21.450000000000003,0,1.868421052631579,0.9323809523809523,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-34.65478260869565,0,-2400,,,276.57831325301197,94,7.676923076923076,2.8,,,,16.091525423728815,21.325000000000003,0,1.859,0.9713043478260868,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-11.214035087719298,0,-2385.5555555555557,,,282.75842696629206,94,7.640000000000001,2.775,,,,16.09821428571428,21.474999999999998,0,1.8649999999999998,0.9465,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,7.825892857142855,0,-2212.777777777778,,,291.4653333333334,94,7.577777777777778,2.7600000000000002,,,,15.964406779661022,21.4,0,1.815,0.9580952380952381,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,37.61171171171169,17.833333333333332,-1549.5744680851064,,,368.6353535353535,94,7.5249999999999995,2.8,,,,15.819642857142858,21.3,0,1.8163157894736845,0.9681818181818183,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-5.479646017699115,23.408163265306122,-1115,,,366.16666666666674,94,7.515384615384615,2.7666666666666666,,,,15.509259259259261,21.475,0,1.8315789473684212,0.9466666666666667,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-18.13275862068965,23.54901960784314,-1574.090909090909,,,357.41749999999996,94,7.516666666666666,2.7636363636363637,,,,15.954385964912282,21.339999999999996,0,1.8088235294117647,0.9452173913043479,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-33.04833333333333,23.942446043165468,-2052.285714285714,,,281.3673684210527,94,7.571428571428571,2.75,,,,15.933928571428572,21.475,0,1.8120000000000005,0.9436363636363635,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-44.956250000000026,0.2555066079295154,-2388.75,,,271.5601769911504,94,7.539999999999999,2.7625,,,,16.455357142857142,21.46,0,1.8247368421052632,0.9624999999999998,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-47.96842105263159,0,-2393.076923076923,,,293.8490740740741,94,7.593750000000001,2.7769230769230764,,,,16.168421052631576,21.525,0,1.834,0.961818181818182,0,0,0,0,0,0,0,0,0,0
Thu Jun 04 2026,,-53.93043478260868,0,-2393.529411764706,,,288.5008474576272,94,7.75,2.8285714285714283,,,,15.994642857142859,21.34,0,1.8611111111111116,0.9642105263157893,0,0,0,0,0,0,0,0,0,0
